Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
0.981598308691556,-0.287987575861535,0.487415138236692,0.920095842305066,-0.169863856409911,-1.94753202144552,1,2
0.976932588589894,-0.290567201811024,0.495542498913026,0.865988710441025,-0.163087521106854,-1.97829954882646,1,2
0.976286327663454,-0.287166655841936,0.499329715708422,0.848432854429866,-0.164723683975541,-1.98953634096232,1,2
0.97987494622105,-0.244637734594338,0.507415469366506,0.795574550967906,-0.170897357915427,-2.00478025568757,1,2
0.981712855538398,-0.226324149020949,0.509680604844383,0.778967834257493,-0.171824568202702,-2.00704539376949,1,2
0.983062650814698,-0.220134233488786,0.504246421701732,0.749299124166843,-0.177381896193296,-2.00097510409632,1,2
0.982260822886804,-0.221631340137939,0.500126211696213,0.74047230926177,-0.175467362897146,-1.99517813991022,1,2
0.972498542065854,-0.236389581683389,0.492349836121234,0.730971886660516,-0.152283217423998,-1.94072933741748,1,2
0.964026203213846,-0.255772000545148,0.490607802330506,0.73119556259793,-0.115683137094574,-1.89006393459881,1,2
0.957426860100742,-0.267980801733746,0.492766056757562,0.748353854692003,-0.0760870414498964,-1.86416479145874,1,2
0.954752036433944,-0.280665840942196,0.495928931346539,0.767804115676491,-0.0380729316571437,-1.82621038640642,1,2
0.9442802180104,-0.279269607755014,0.509627735360814,0.778974015933788,-0.0307427009069667,-1.80642323034266,1,2
0.944989658398487,-0.270903560121247,0.518277646582266,0.790257410171929,-0.0253819544380958,-1.76554956888687,1,2
0.945357807836423,-0.269799111807439,0.521488343668953,0.800197444996199,-0.0261182533139677,-1.74307489014321,1,2
0.956704492598134,-0.296285514559342,0.528919904614332,0.81319877010116,-0.0234294967549292,-1.70382455219572,1,2
0.961585633008609,-0.307024023462387,0.528919904614332,0.825889735168395,-0.0307512149655248,-1.66976924659827,1,2
0.972324141911653,-0.305071567298197,0.537433731013692,0.821984822840015,-0.0439303062256202,-1.63890680483173,1,2
0.976717168281081,-0.29677362860039,0.541690627568616,0.813686884142208,-0.052228250999334,-1.54206228337154,1,2
0.985015106978888,-0.294333058395152,0.533176801169255,0.80734140160859,-0.0561331694036206,-1.48778679403962,1,2
0.990872475471458,-0.304095339216102,0.514020750027342,0.793186094418214,-0.0405135049003344,-1.42819017569166,1,2
0.989896247389363,-0.307512137503434,0.492736267252725,0.796602892705546,-0.0297749868834298,-1.37072208884495,1,2
0.983062650814698,-0.330453521736293,0.46719485463367,0.793674208459261,-0.028310641722334,-1.31538226718338,1,2
0.989408133348315,-0.347537537476581,0.454424164968899,0.783911927638312,-0.033679902249763,-1.2621711101811,1,2
0.985991335060983,-0.358276046379626,0.444846139397943,0.776102102981552,-0.033679902249763,-1.21002401919237,1,2
0.999170414169265,-0.40659938505058,0.432075416443659,0.761458633142874,-0.0366085895340012,-1.15894126053329,1,2
1.00990892307231,-0.441255530572205,0.429946984810954,0.752184466362972,-0.0410016189413819,-1.10466570462234,1,2
1.00844458094917,-0.463708776460389,0.424625855794921,0.746327097870402,-0.0410016189413819,-1.05358294596325,1,2
1.01958916358404,-0.490194171562344,0.434352940476791,0.730812706459928,-0.0453946513867159,-0.994814833194736,1,2
1.01941527940662,-0.515285864753801,0.448848783808762,0.708708213634512,-0.0483346887858157,-0.841475843679945,1,2
1.02159089553144,-0.51808271693086,0.457409828004984,0.700568679810491,-0.0507311443501805,-0.809281911594905,1,2
1.02256738160193,-0.508257228953432,0.471820758866652,0.687297756834021,-0.0494166934838291,-0.718578126541731,1,2
1.02347240488734,-0.503703733803069,0.47380633384769,0.685718609875642,-0.0492262980492133,-0.684397484271568,1,2
1.02534901246375,-0.496897483998146,0.478372583008332,0.679392476471559,-0.0606582873592782,-0.583944648560045,1,2
1.02649628685093,-0.494868663269395,0.478728074369684,0.678195410324381,-0.0681033236238951,-0.551565644567669,1,2
1.02617251141673,-0.486338535017178,0.466498502089169,0.67944768598783,-0.0823329470500253,-0.458074695813117,1,2
1.02552857238583,-0.484697728832684,0.454424164968899,0.682384109885928,-0.0849319282049554,-0.378864159572844,1,2
1.02552857238583,-0.490539618021626,0.452176452011927,0.68307139096698,-0.0863064903670595,-0.342901010061465,1,2
1.02357611622164,-0.496900579858871,0.437396545459692,0.696051303035258,-0.0932298729786693,-0.221358837237862,1,2
1.02502704294831,-0.501616091720534,0.433442260366382,0.693512181263593,-0.0946807997053347,-0.188142857297101,1,2
1.03529085320678,-0.509103430885058,0.428882752349845,0.706301697897255,-0.111290110725146,-0.129835469760844,1,2
1.03529085320678,-0.515594418872772,0.429715238630205,0.710883571770936,-0.110144642256726,-0.0965362464001311,1,2
1.0406601076583,-0.519841939788103,0.438460777920801,0.715575864677157,-0.102992159875526,-0.0404405547224764,1,2
1.04993437165271,-0.517889483623913,0.43952501038191,0.726314422187455,-0.0927417589376218,-0.0127707021483382,1,3
1.06408967884309,-0.511055887049248,0.443781906936834,0.73510047492631,-0.0995753615881932,0.0244771780773509,1,3
1.07726875795137,-0.475423562052782,0.444846139397943,0.738029159172595,-0.112266338807241,0.0510828085933528,1,3
1.07922121411556,-0.457851407967819,0.426754287427626,0.746815211911449,-0.120564289656862,0.0819453419060621,1,3
1.07970932815661,-0.452482153516297,0.413983597762855,0.752184466362972,-0.127397886231526,0.113872091035124,1,3
1.07775687199242,-0.463220662419342,0.393763314159833,0.757065606773446,-0.132279038793815,0.183046734954037,1,3
1.06555402096623,-0.472982943240291,0.391634849237615,0.765363545471254,-0.139112635368479,0.211780811666906,1,3
1.05579174014528,-0.471030487076101,0.387377952682691,0.783423813597264,-0.158149107272958,0.242643336657237,1,3
1.04114822169935,-0.45004158331106,0.394827546620943,0.792209866336119,-0.1596134493961,0.270313197553753,1,3
1.03431462512468,-0.423683376487242,0.404405572191899,0.804900831403353,-0.164006475765528,0.303304187466303,1,3
1.02386609517626,-0.386620739120931,0.404531568989341,0.828056837676217,-0.170384992965363,0.344104713197871,1,3
1.01234949327755,-0.360228502543816,0.411855132840637,0.840533156399819,-0.172304426615148,0.365029237446964,1,3
1.00676146466809,-0.306714952005009,0.418070616522156,0.860878218348473,-0.176779493293801,0.393772306551284,1,3
0.996332541837591,-0.272978044795698,0.435589839363707,0.880601173065195,-0.181814143792937,0.421655913837216,1,3
0.99196428235397,-0.261422998001945,0.43901650926078,0.886437644497868,-0.184878793080204,0.430705209646644,1,3
0.994705667026364,-0.216444726529938,0.458349184356961,0.908072293212562,-0.188412202121529,0.465701452126571,1,3
0.992693873531603,-0.200886465827045,0.462238210672461,0.91441235798991,-0.188215614965462,0.477630111608006,1,3
0.992486966839785,-0.161454450836142,0.477018115922675,0.930721352291631,-0.184713938496573,0.481766639615815,1,3
0.99290955182881,-0.146746003902388,0.481810502350511,0.932578352750119,-0.184461883835842,0.480291794692946,1,3
0.995342382382234,-0.110751942247108,0.500194262640775,0.918812092057575,-0.193635443562371,0.484147087540798,1,3
0.9923368175946,-0.0824913519238113,0.521470343965594,0.909357333402021,-0.200615065299529,0.510828085933528,1,3
1.00162697965491,-0.0803474683714305,0.537830265002318,0.899709857416307,-0.209547931225423,0.523292783034097,1,3
1.00356344053869,-0.0571093974857155,0.560846678710529,0.883487289226505,-0.232830616312289,0.538497930185288,1,3
1.0046926557383,-0.0190924494537331,0.578901352135625,0.868807491631556,-0.246381217449166,0.554911281331254,1,3
1.00746835286707,0.0444184202666676,0.603415644259764,0.848342981056579,-0.265046191628677,0.588516522962288,1,3
1.00825934528243,0.0946464927949912,0.627559834515424,0.831336644126447,-0.270583138536162,0.649739296890487,1,3
1.00405155457974,0.135695837081147,0.637470883278179,0.808805743731733,-0.267974875874962,0.70026016571995,1,3
0.99624172992298,0.144970016012863,0.641727813122617,0.780983243392027,-0.262605621423439,0.731122674065524,1,3
0.98257453677365,0.141553205573717,0.648113141310245,0.770244685881728,-0.268462989916009,0.768370577177754,1,3
0.974764712116891,0.128862228354669,0.659819598513906,0.756089378691352,-0.295309286477247,0.808811144383798,1,3
0.965490545336989,0.121540517738957,0.684296778671852,0.743398413624117,-0.305559681339244,0.848187445839219,1,3
0.949382684767915,0.105432730080763,0.710902423752016,0.74095784341888,-0.316298214545916,0.896077606983515,1,3
0.929370009084968,0.0932298729786693,0.73750806883218,0.741934071500975,-0.316786328586963,0.951417295487034,1,3
0.921072070387161,0.0893249545743827,0.766242112255536,0.744862755747259,-0.316786328586963,0.992922061864674,1,3
0.917167158058781,0.110801996684099,0.80668267946158,0.752672580404019,-0.340703940901917,1.02165617186706,1,3
0.908369753830599,0.122042821141662,0.867498180964156,0.753702728060416,-0.375547361835105,1.07720623074233,1,3
0.906428649155736,0.124469201985242,0.893949142061296,0.762922975266016,-0.407575613132675,1.11317956431121,1,3
0.903768788815779,0.132564115968951,0.921750072464829,0.769975861975401,-0.456929617620543,1.16511051373706,1,3
0.899106938540024,0.138624521327432,0.947160432221624,0.774637712251156,-0.478840360340115,1.20576708934793,1,3
0.895325086675481,0.134145325813264,0.973784060219632,0.792259142119333,-0.502737571353191,1.26433548555033,1,3
0.889006176946424,0.11698495134668,1.01131092843554,0.81139130341428,-0.54001719676639,1.34517052320576,1,3
0.883193956422767,0.105137082295555,1.0238684525003,0.819080131514353,-0.549881383002886,1.37250961009922,1,3
0.882021915149787,0.0645374075664594,1.06976902944134,0.846980864817736,-0.578866668273576,1.43259328183143,1,3
0.884146707561028,0.0601301886785998,1.0878428659081,0.85503297531041,-0.585461126974272,1.45163514754871,1,3
0.888834356676161,0.0444406069923558,1.15845746705808,0.872549097306668,-0.601246146848211,1.49160833336166,1,3
0.893947686641046,0.0331582481672354,1.18516940752588,0.874501295482464,-0.608797209146001,1.50250821450577,1,3
0.911321141055537,-0.00674279070063311,1.23469920382901,0.871420656072238,-0.630734771277441,1.53364744063133,1,3
0.921560184428208,-0.0351442443729055,1.27494176655636,0.86884386799508,-0.647239850323256,1.54525501404438,1,3
0.940109549941588,-0.0425639975051763,1.30001630120704,0.865504982202672,-0.655401571149143,1.55981437229038,1,3
0.962073747049656,-0.0541807132394306,1.33879531474875,0.860545929297273,-0.67164555237563,1.56760372928011,1,3
0.971825708334854,-0.0541807132394306,1.36175825008497,0.853134438720523,-0.681397552505526,1.57355705135577,1,3
1.0016109843745,-0.0517401369582865,1.39094227257943,0.842973726605057,-0.682384109885928,1.5846313154998,1,3
1.0245244815572,-0.0578776859397389,1.40343176093679,0.839700369864671,-0.672563998918943,1.60158132744038,1,3
1.0406601076583,-0.07370529310905,1.41967644916084,0.845414296810294,-0.638941911625449,1.62826454679966,1,3
1.05237494185795,-0.0932298729786693,1.43670403538053,0.863962727584605,-0.603797652062777,1.63464987498729,1,3
1.05725608226842,-0.107385198396766,1.45160309009898,0.886904087513837,-0.56572470825382,1.5846313154998,1,3
1.06555402096623,-0.124469201985242,1.4633096804607,0.906916763196784,-0.502269834310394,1.55270454140361,1,3
1.07189950349985,-0.140576977491622,1.48033726668039,1.02162366005745,-0.174744996820386,1.51652083746297,1,3
1.07434007370508,-0.154732296833812,1.49630065372849,1.14560472369802,0.128862228354669,1.44096083206692,1,3
1.08019744219765,-0.16742327405286,1.50907131010375,1.31400426228841,0.525211242846879,1.28451982541683,1,3
1.08703103877232,-0.197686381053244,1.52609889632344,1.53365577518879,1.01527817752383,1.07380319627676,1,3
1.10167446000374,-0.233806844394384,1.54312648254314,1.82701270271636,1.48777305533033,0.827967195525711,1,3
1.11450473880362,-0.285532533180508,1.56747537927299,2.17039659159946,1.74667811224845,0.570586660298933,1,3
1.13242564458973,-0.25723634266829,1.59420937436027,2.51183738280752,1.66886355898796,0.332038264179172,1,3
1.15708633638968,-0.192391938804233,1.63175759237995,2.87481807111042,1.29710032547851,0.076695089282055,1,3
1.18514205823737,-0.13130281071172,1.67615470794396,3.15175537669331,0.958168834721276,-0.206459682650873,1,3
1.22585263767012,-0.088828584223924,1.67852159489643,3.32030961110546,0.604312586954374,-0.295780344470178,1,3
1.27901510235766,-0.100141389084364,1.67906719383747,2.94357800504615,-0.0215859100198003,-0.333998532109497,1,3
1.29512105979347,-0.119037509538218,1.67940919763215,2.76284174766184,-0.116965857931894,-0.322385988670596,1,3
1.33264160184407,-0.204120357902741,1.69858100224461,2.24553314908172,-0.160197530822827,-0.206084509445219,1,3
