Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
1.05139871377585,-0.0942061010607643,0.701324364891546,0.58768988870821,-0.312393277913909,-1.59527357353187,1,1
1.04132530493285,-0.0806777051006242,0.688856345984141,0.520033641144451,-0.396396344021022,-1.57360291193886,1,1
1.03285028300154,-0.0800507817185739,0.680039915406442,0.451994039475249,-0.521306281911245,-1.60910842907872,1,1
1.02794060170362,-0.079778021646467,0.674092979190517,0.430991486761089,-0.573949030151737,-1.63170681646294,1,1
1.01576629156488,-0.0878606124512403,0.663012262607721,0.377800632325152,-0.706789811938302,-1.69531069250684,1,1
1.00934459188864,-0.0872768215715822,0.662375864432016,0.358827414202533,-0.756703990283993,-1.74495094465285,1,1
0.997217958005075,-0.0937179870197168,0.653434270326278,0.276272814572769,-0.924976982715541,-1.8017332728275,1,1
0.991308372661603,-0.0946510794423703,0.65818122088228,0.25481167336524,-0.957635279454403,-1.81326152677451,1,1
0.976717168281081,-0.0942061010607643,0.659819598513906,0.225508905696577,-1.0025872124566,-1.82833891790766,1,1
0.968419229583274,-0.0951823291428592,0.666204993280562,0.202567521463719,-1.01820686177012,-1.83791684361008,1,1
0.955728264516039,-0.0883487264922878,0.675782985562005,0.184019175752101,-1.03382651108364,-1.85600876215942,1,1
0.952311466228707,-0.0868843843691453,0.685361044422475,0.178161795107718,-1.02455234430373,-1.88261427408153,1,1
0.946942114562677,-0.0863962703280979,0.698131700797732,0.178649909148765,-1.01723063368802,-1.90070619263088,1,1
0.943525316275345,-0.0849319282049554,0.693874837532322,0.193293342532003,-0.99624172992298,-1.91986217719376,1,1
0.937667947782775,-0.0844438141639079,0.711966622923612,0.225508905696577,-0.975252826157938,-1.93369716589867,1,1
0.941084746070107,-0.0888368405333353,0.720480416033459,0.271879788203342,-0.94254908819325,-1.9720092681825,1,1
