Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
0.963950634002685,-0.249053498109182,0.155208334326744,1.02123457193374,-0.253991762797038,0.154166672378779,1,1
0.964629635214805,-0.246913582086563,0.156656250357628,0.99679012596607,-0.241481475532055,0.0785312531515958,1,1
0.963555562496185,-0.244098767638206,0.15927500128746,0.984888887405394,-0.237086415290833,0.00687500461936,1,1
0.963308644294739,-0.233185189962387,0.163200002908707,0.960691356658935,-0.22167900800705,-0.142874995619059,1,1
0.961827158927917,-0.224790126085281,0.167675000429154,0.944148147106171,-0.206074070930481,-0.280124992877245,1,1
0.960345673561096,-0.216000002622604,0.172824999690056,0.935012352466583,-0.205580243468285,-0.411624997854233,1,1
0.955999994277954,-0.204740741848946,0.178450000286102,0.933283960819244,-0.204592588543892,-0.538874995708466,1,1
0.95264196395874,-0.192148149013519,0.183349999785423,0.928790140151978,-0.200493821501732,-0.639849996566772,1,1
0.946814799308777,-0.184345677495003,0.188299998641014,0.921530878543854,-0.200839501619339,-0.759849989414216,1,1
0.939950609207153,-0.180938270688057,0.193549999594688,0.91427161693573,-0.205234563350678,-0.882449984550477,1,1
0.936148142814636,-0.177283948659897,0.197925001382828,0.908641982078552,-0.208098763227463,-0.995749974250795,1,1
0.935358023643494,-0.178469133377075,0.201974999904633,0.906864202022552,-0.210370370745659,-1.08692497015,1,1
0.93491358757019,-0.182716047763825,0.206374999880791,0.902172839641571,-0.214074075222015,-1.20199997425079,1,1
0.935950624942779,-0.186074072122574,0.212950000166893,0.89930864572525,-0.215506175160408,-1.29237499237061,1,1
0.939358031749725,-0.185135799646378,0.216675001382828,0.899061727523804,-0.213530868291855,-1.37592499256134,1,1
0.938716053962708,-0.187506172060967,0.221750000119209,0.899950611591339,-0.212444448471069,-1.46254999637604,1,1
0.936592602729797,-0.187358024716377,0.225325000286102,0.902222216129303,-0.211506175994873,-1.56500000953674,1,1
0.936493837833405,-0.186617282032967,0.226875001192093,0.90711110830307,-0.209728398919106,-1.66172499656677,1,1
0.934962975978851,-0.19022222161293,0.226150000095368,0.913679003715515,-0.210172840952873,-1.74942498207092,1,1
0.932098770141602,-0.197333332896233,0.230149999260903,0.918864190578461,-0.212246912717819,-1.81894998550415,1,1
0.932543218135834,-0.20143209695816,0.235300001502037,0.921185183525086,-0.214765429496765,-1.89454998970032,1,1
0.936543214321136,-0.204592591524124,0.241400003433228,0.920148146152496,-0.218716046214104,-1.96529996395111,1,1
0.938271605968475,-0.208938270807266,0.249125003814697,0.919407403469086,-0.222074070572853,-2.01787495613098,1,1
0.942123460769653,-0.211160492897034,0.25872500538826,0.914765429496765,-0.2200987637043,-2.08314995765686,1,1
0.946814823150635,-0.207654321193695,0.266375005245209,0.910123455524445,-0.218123456835747,-2.14842495918274,1,1
0.949432098865509,-0.202567902207374,0.273075002431869,0.908148145675659,-0.216839507222176,-2.21859993934631,1,1
0.947604942321777,-0.196938270330429,0.281499999761581,0.908148145675659,-0.213975310325623,-2.27779994010925,1,1
0.945432102680206,-0.190765431523323,0.290174996852875,0.907209873199463,-0.207358026504517,-2.36022496223449,1,1
0.943160498142243,-0.181827160716057,0.298749995231628,0.905037033557892,-0.203753086924553,-2.42137498855591,1,1
0.939308643341065,-0.174469137191772,0.30699999332428,0.902864193916321,-0.200148147344589,-2.48252501487732,1,1
0.936790132522583,-0.170666667819023,0.315474992990494,0.897975301742554,-0.195555552840233,-2.51552505493164,1,1
0.934617292881012,-0.164740744233132,0.325124996900558,0.890469133853913,-0.188790121674538,-2.55425004959106,1,1
0.931604945659638,-0.156987658143044,0.334724998474121,0.883901238441468,-0.185777777433396,-2.56975002288818,1,1
0.92706173658371,-0.15135802924633,0.34365000128746,0.880543220043182,-0.182617285847664,-2.58007497787476,1,1
0.92281482219696,-0.147654324769974,0.356625002622604,0.874913597106934,-0.177037039399147,-2.59879994392395,1,1
0.917135810852051,-0.144345682859421,0.369900006055832,0.870024716854095,-0.172444447875023,-2.61292490959167,1,1
